11052,119.69737243652344,1.1450892100860144,1.0109338440271312,0.4806876090909421,1.1155436935827512,0.5136957220072264,26.951052550330466,0
11447,119.97451782226562,1.1488939569445418,1.0043520109109185,0.4834213311060591,1.1141179402412849,0.5143402544944564,28.06719402688934,0
10939,109.27852376302083,1.1126070823511214,1.0068419195708078,0.7431627458483807,1.080331076259512,0.25509193564477606,32.42808967465254,0
12764,116.6328837076823,1.150415458111626,1.0019731784457289,0.7924102092465385,1.1485245166969624,0.2071809856981171,33.63453615576453,0
11293,106.10926818847656,1.0997798769069007,1.0018521949626535,0.8491210903959512,1.1534922086131578,0.15059996909990622,34.01700570509448,0
13413,116.00174967447917,1.1339081887280775,1.0201991504632697,0.6070844271894732,1.0821219755989824,0.3851361497724291,28.363565305420977,0
11858,122.68776448567708,1.1631249844428992,0.9973320843051757,0.45611938819512843,1.203664354995113,0.5453355210002935,28.456451407108517,0
11373,78.9766845703125,0.9364009932267495,0.9357147515760816,0.7012635418160812,1.1450857038952822,0.3192601780411591,30.347924724761505,0
12060,123.9765116373698,1.164087343670889,1.0058244474656248,0.37735512621858114,1.1757530752203937,0.6190393118305056,27.096936506177055,0
10213,116.8649190266927,1.1230534300405515,0.9616800230124672,0.38756788992283997,1.1859637792722064,0.6368356370331095,25.257422994658967,0
10363,121.00483703613281,1.15165098579755,1.0180012400720941,0.4195479692831674,1.116300886453474,0.5701879407099008,27.54386184102107,0
13327,123.81984456380208,1.1629189470284056,1.0112987932403867,0.41445725917202814,1.0826072757858856,0.5790007312792153,26.89367423365789,0
12357,118.67031351725261,1.1492917585043485,0.9968660314269722,0.6400299538875303,1.1537987034436221,0.36110172757836634,28.286747277255966,0
12730,119.03500874837239,1.1533108874581075,1.0064271414367483,0.6133669205461993,1.166011632836298,0.384164003071155,30.35690719523196,0
11038,108.48218282063802,1.1080215446652388,0.9977814837663495,0.7848585137557462,1.158155465816555,0.2156198423648374,32.015519690330066,0
12528,121.83960978190105,1.157400196464966,1.004556714151513,0.4452010745972409,1.1751652850967829,0.5522823326817973,27.91596426594191,0
14214,120.70295715332031,1.146974781512666,1.012274699111053,0.39220150270875775,1.1172768688556962,0.6004284191089546,26.71884649529353,0
11083,107.48012797037761,1.1067755807863588,0.998630036222212,0.8402143509839703,1.2125832970002146,0.1600048498646146,34.34062570462466,0
13983,117.9456278483073,1.1570479124329245,0.9973881589034336,0.7670146264959855,1.2622227181857781,0.23359548779902048,34.10829301484182,0
13086,105.6351826985677,1.0949481829960908,1.0026564805396196,0.8162526578641233,1.1011339834034515,0.18326051414636624,32.570356457885985,0
11477,108.15384928385417,1.099302886916359,0.9877742228659534,0.6704768758314774,1.1115420178001147,0.3336016637612143,30.215728601893808,0
